PRODUCT_ID,product_target_mean
87,1.7638114546376078
34,1.2613412228796843
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
120,1.2392444910807974
26,1.107371794871795
34,1.2613412228796843
79,2.625222024866785
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
130,2.970066518847007
130,2.970066518847007
135,1.099041533546326
218,2.7088607594936707
218,2.7088607594936707
218,2.7088607594936707
912,1.6901408450704225
26,1.107371794871795
26,1.107371794871795
26,1.107371794871795
28,1.4461152882205515
28,1.4461152882205515
28,1.4461152882205515
28,1.4461152882205515
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
81,1.1640112464854733
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
105,1.0398089171974523
105,1.0398089171974523
124,1.3876404494382022
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
148,3.50066401062417
148,3.50066401062417
148,3.50066401062417
161,4.700952380952381
170,1.3422053231939164
176,1.0615079365079365
176,1.0615079365079365
589,1.089051094890511
601,1.0676855895196506
1075,1.0780984719864177
34,1.2613412228796843
87,1.7638114546376078
105,1.0398089171974523
148,3.50066401062417
170,1.3422053231939164
176,1.0615079365079365
218,2.7088607594936707
288,1.091710758377425
290,4.400826446280992
601,1.0676855895196506
26,1.107371794871795
79,2.625222024866785
87,1.7638114546376078
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
135,1.099041533546326
148,3.50066401062417
161,4.700952380952381
169,2.093264248704663
218,2.7088607594936707
912,1.6901408450704225
1075,1.0780984719864177
1218,3.2275449101796405
28,1.4461152882205515
79,2.625222024866785
87,1.7638114546376078
94,1.1394335511982572
120,1.2392444910807974
120,1.2392444910807974
124,1.3876404494382022
130,2.970066518847007
135,1.099041533546326
169,2.093264248704663
217,1.1846153846153846
218,2.7088607594936707
514,3.4285714285714284
912,1.6901408450704225
1218,3.2275449101796405
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
79,2.625222024866785
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
105,1.0398089171974523
129,2.388888888888889
130,2.970066518847007
130,2.970066518847007
130,2.970066518847007
130,2.970066518847007
146,1.275064267352185
146,1.275064267352185
161,4.700952380952381
161,4.700952380952381
170,1.3422053231939164
170,1.3422053231939164
170,1.3422053231939164
170,1.3422053231939164
176,1.0615079365079365
176,1.0615079365079365
176,1.0615079365079365
176,1.0615079365079365
26,1.107371794871795
79,2.625222024866785
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
94,1.1394335511982572
124,1.3876404494382022
288,1.091710758377425
376,5.142857142857143
79,2.625222024866785
124,1.3876404494382022
130,2.970066518847007
148,3.50066401062417
176,1.0615079365079365
321,1.09009009009009
589,1.089051094890511
1075,1.0780984719864177
1218,3.2275449101796405
79,2.625222024866785
1218,3.2275449101796405
321,1.09009009009009
589,1.089051094890511
1075,1.0780984719864177
79,2.625222024866785
87,1.7638114546376078
87,1.7638114546376078
124,1.3876404494382022
1381,12.0
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
130,2.970066518847007
130,2.970066518847007
135,1.099041533546326
148,3.50066401062417
148,3.50066401062417
161,4.700952380952381
321,1.09009009009009
510,1.1353383458646618
589,1.089051094890511
912,1.6901408450704225
1075,1.0780984719864177
1218,3.2275449101796405
87,1.7638114546376078
120,1.2392444910807974
124,1.3876404494382022
135,1.099041533546326
148,3.50066401062417
589,1.089051094890511
912,1.6901408450704225
1218,3.2275449101796405
87,1.7638114546376078
912,1.6901408450704225
79,2.625222024866785
87,1.7638114546376078
91,3.3890237979601747
120,1.2392444910807974
120,1.2392444910807974
124,1.3876404494382022
170,1.3422053231939164
26,1.107371794871795
79,2.625222024866785
120,1.2392444910807974
135,1.099041533546326
26,1.107371794871795
26,1.107371794871795
28,1.4461152882205515
28,1.4461152882205515
79,2.625222024866785
91,3.3890237979601747
94,1.1394335511982572
120,1.2392444910807974
124,1.3876404494382022
130,2.970066518847007
148,3.50066401062417
170,1.3422053231939164
288,1.091710758377425
26,1.107371794871795
34,1.2613412228796843
79,2.625222024866785
79,2.625222024866785
87,1.7638114546376078
120,1.2392444910807974
120,1.2392444910807974
124,1.3876404494382022
170,1.3422053231939164
218,2.7088607594936707
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
90,4.153846153846154
912,1.6901408450704225
28,1.4461152882205515
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
91,3.3890237979601747
91,3.3890237979601747
124,1.3876404494382022
146,1.275064267352185
176,1.0615079365079365
218,2.7088607594936707
912,1.6901408450704225
1075,1.0780984719864177
26,1.107371794871795
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
124,1.3876404494382022
124,1.3876404494382022
130,2.970066518847007
161,4.700952380952381
161,4.700952380952381
170,1.3422053231939164
170,1.3422053231939164
218,2.7088607594936707
510,1.1353383458646618
510,1.1353383458646618
510,1.1353383458646618
773,1.2222222222222223
904,4.271604938271605
912,1.6901408450704225
28,1.4461152882205515
34,1.2613412228796843
79,2.625222024866785
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
124,1.3876404494382022
129,2.388888888888889
130,2.970066518847007
148,3.50066401062417
148,3.50066401062417
169,2.093264248704663
170,1.3422053231939164
912,1.6901408450704225
81,1.1640112464854733
87,1.7638114546376078
912,1.6901408450704225
1075,1.0780984719864177
1218,3.2275449101796405
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
94,1.1394335511982572
170,1.3422053231939164
288,1.091710758377425
589,1.089051094890511
91,3.3890237979601747
120,1.2392444910807974
124,1.3876404494382022
146,1.275064267352185
161,4.700952380952381
416,1.7692307692307692
589,1.089051094890511
912,1.6901408450704225
1075,1.0780984719864177
26,1.107371794871795
79,2.625222024866785
87,1.7638114546376078
94,1.1394335511982572
94,1.1394335511982572
120,1.2392444910807974
120,1.2392444910807974
124,1.3876404494382022
321,1.09009009009009
589,1.089051094890511
589,1.089051094890511
1075,1.0780984719864177
1218,3.2275449101796405
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
148,3.50066401062417
161,4.700952380952381
288,1.091710758377425
290,4.400826446280992
290,4.400826446280992
353,4.932203389830509
904,4.271604938271605
904,4.271604938271605
1075,1.0780984719864177
26,1.107371794871795
26,1.107371794871795
28,1.4461152882205515
34,1.2613412228796843
79,2.625222024866785
79,2.625222024866785
91,3.3890237979601747
94,1.1394335511982572
120,1.2392444910807974
124,1.3876404494382022
124,1.3876404494382022
130,2.970066518847007
161,4.700952380952381
170,1.3422053231939164
170,1.3422053231939164
218,2.7088607594936707
218,2.7088607594936707
288,1.091710758377425
589,1.089051094890511
589,1.089051094890511
1075,1.0780984719864177
34,1.2613412228796843
91,3.3890237979601747
91,3.3890237979601747
120,1.2392444910807974
120,1.2392444910807974
124,1.3876404494382022
130,2.970066518847007
130,2.970066518847007
146,1.275064267352185
170,1.3422053231939164
290,4.400826446280992
589,1.089051094890511
912,1.6901408450704225
1075,1.0780984719864177
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
124,1.3876404494382022
124,1.3876404494382022
124,1.3876404494382022
148,3.50066401062417
148,3.50066401062417
161,4.700952380952381
170,1.3422053231939164
176,1.0615079365079365
176,1.0615079365079365
176,1.0615079365079365
218,2.7088607594936707
288,1.091710758377425
288,1.091710758377425
289,3.5988023952095807
321,1.09009009009009
321,1.09009009009009
321,1.09009009009009
589,1.089051094890511
601,1.0676855895196506
601,1.0676855895196506
904,4.271604938271605
1075,1.0780984719864177
28,1.4461152882205515
34,1.2613412228796843
79,2.625222024866785
79,2.625222024866785
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
130,2.970066518847007
130,2.970066518847007
130,2.970066518847007
130,2.970066518847007
130,2.970066518847007
170,1.3422053231939164
176,1.0615079365079365
218,2.7088607594936707
288,1.091710758377425
288,1.091710758377425
589,1.089051094890511
912,1.6901408450704225
912,1.6901408450704225
1075,1.0780984719864177
26,1.107371794871795
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
124,1.3876404494382022
288,1.091710758377425
288,1.091710758377425
321,1.09009009009009
601,1.0676855895196506
601,1.0676855895196506
1075,1.0780984719864177
1075,1.0780984719864177
26,1.107371794871795
28,1.4461152882205515
34,1.2613412228796843
34,1.2613412228796843
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
90,4.153846153846154
94,1.1394335511982572
105,1.0398089171974523
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
129,2.388888888888889
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
161,4.700952380952381
170,1.3422053231939164
176,1.0615079365079365
176,1.0615079365079365
218,2.7088607594936707
218,2.7088607594936707
288,1.091710758377425
290,4.400826446280992
376,5.142857142857143
589,1.089051094890511
589,1.089051094890511
1075,1.0780984719864177
1075,1.0780984719864177
1218,3.2275449101796405
79,2.625222024866785
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
148,3.50066401062417
148,3.50066401062417
26,1.107371794871795
26,1.107371794871795
79,2.625222024866785
79,2.625222024866785
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
135,1.099041533546326
170,1.3422053231939164
170,1.3422053231939164
217,1.1846153846153846
217,1.1846153846153846
217,1.1846153846153846
34,1.2613412228796843
81,1.1640112464854733
81,1.1640112464854733
105,1.0398089171974523
120,1.2392444910807974
176,1.0615079365079365
218,2.7088607594936707
218,2.7088607594936707
589,1.089051094890511
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
105,1.0398089171974523
120,1.2392444910807974
124,1.3876404494382022
124,1.3876404494382022
169,2.093264248704663
218,2.7088607594936707
1075,1.0780984719864177
26,1.107371794871795
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
124,1.3876404494382022
130,2.970066518847007
176,1.0615079365079365
912,1.6901408450704225
1075,1.0780984719864177
1075,1.0780984719864177
26,1.107371794871795
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
94,1.1394335511982572
94,1.1394335511982572
105,1.0398089171974523
105,1.0398089171974523
120,1.2392444910807974
124,1.3876404494382022
124,1.3876404494382022
146,1.275064267352185
170,1.3422053231939164
170,1.3422053231939164
176,1.0615079365079365
589,1.089051094890511
589,1.089051094890511
1075,1.0780984719864177
1075,1.0780984719864177
28,1.4461152882205515
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
94,1.1394335511982572
105,1.0398089171974523
124,1.3876404494382022
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
170,1.3422053231939164
170,1.3422053231939164
218,2.7088607594936707
288,1.091710758377425
601,1.0676855895196506
912,1.6901408450704225
1075,1.0780984719864177
26,1.107371794871795
26,1.107371794871795
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
135,1.099041533546326
135,1.099041533546326
912,1.6901408450704225
1218,3.2275449101796405
26,1.107371794871795
34,1.2613412228796843
79,2.625222024866785
87,1.7638114546376078
94,1.1394335511982572
120,1.2392444910807974
120,1.2392444910807974
124,1.3876404494382022
130,2.970066518847007
161,4.700952380952381
170,1.3422053231939164
176,1.0615079365079365
288,1.091710758377425
288,1.091710758377425
321,1.09009009009009
589,1.089051094890511
589,1.089051094890511
1218,3.2275449101796405
26,1.107371794871795
81,1.1640112464854733
81,1.1640112464854733
81,1.1640112464854733
81,1.1640112464854733
176,1.0615079365079365
176,1.0615079365079365
218,2.7088607594936707
289,3.5988023952095807
601,1.0676855895196506
1075,1.0780984719864177
1218,3.2275449101796405
26,1.107371794871795
26,1.107371794871795
28,1.4461152882205515
87,1.7638114546376078
176,1.0615079365079365
176,1.0615079365079365
288,1.091710758377425
601,1.0676855895196506
601,1.0676855895196506
601,1.0676855895196506
1218,3.2275449101796405
26,1.107371794871795
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
105,1.0398089171974523
176,1.0615079365079365
589,1.089051094890511
26,1.107371794871795
26,1.107371794871795
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
120,1.2392444910807974
161,4.700952380952381
176,1.0615079365079365
1218,3.2275449101796405
26,1.107371794871795
79,2.625222024866785
87,1.7638114546376078
91,3.3890237979601747
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
130,2.970066518847007
148,3.50066401062417
169,2.093264248704663
176,1.0615079365079365
218,2.7088607594936707
288,1.091710758377425
589,1.089051094890511
912,1.6901408450704225
1218,3.2275449101796405
81,1.1640112464854733
87,1.7638114546376078
94,1.1394335511982572
120,1.2392444910807974
130,2.970066518847007
589,1.089051094890511
912,1.6901408450704225
1075,1.0780984719864177
26,1.107371794871795
79,2.625222024866785
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
135,1.099041533546326
148,3.50066401062417
148,3.50066401062417
170,1.3422053231939164
912,1.6901408450704225
912,1.6901408450704225
26,1.107371794871795
120,1.2392444910807974
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
218,2.7088607594936707
510,1.1353383458646618
912,1.6901408450704225
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
912,1.6901408450704225
26,1.107371794871795
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
